Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
32897692	2018-06-02	Government Affiliated Bank (Canada)	Finance / Economy / Commerce / Trade Ministry,Government,Executive	Canada	Consult	040	1	G7	International Government Organization,Global,Global Economic/Financial/Trade IGOs	NA	47411109	3	Reuters News	Whistler	NA	British Columbia	Canada	50.1164	-122.969
32900385	2018-06-02	Bruno Le Maire	Industrial / Textiles / Mining Ministry,Government,Elite,Executive,Ideological,(National) Major Party,Center Right,Parties,Finance / Economy / Commerce / Trade Ministry	France	Make statement	010	0	European Union	International Government Organization,Regional Diplomatic IGOs,Regional	NA	47411112	2	Reuters News	NA	NA	British Columbia	Canada	53.9998	-125.003
32894869	2018-06-02	Donald Trump	Government,Executive Office,Executive	United States	Express intent to meet or negotiate	036	4	Canada	NA	Canada	47411114	6	Associated Press Newswires	Quebec	NA	Quebec	Canada	46.8123	-71.2145
32900386	2018-06-02	Ministry (Germany)	Government	Germany	Criticize or denounce	111	-2	Donald Trump	Government,Executive Office,Executive	United States	47411117	2	Agence France-Presse	NA	NA	Washington D.C.	United States	38.9171	-77.0003
32894873	2018-06-02	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	Engage in negotiation	046	7	Donald Trump	Government,Executive Office,Executive	United States	47411119	2	South China Morning Post	NA	NA	NA	North Korea	39.0339	125.754
32894871	2018-06-02	Donald Trump	Government,Executive Office,Executive	United States	Engage in negotiation	046	7	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	47411119	2	South China Morning Post	NA	NA	NA	United States	38.8951	-77.0364
32894872	2018-06-02	Kim Yong-chol	Government	North Korea	Consult	040	1	Donald Trump	Government,Executive Office,Executive	United States	47411119	3	South China Morning Post	NA	NA	NA	North Korea	39.0339	125.754
32894870	2018-06-02	Donald Trump	Government,Executive Office,Executive	United States	Consult	040	1	Kim Yong-chol	Government	North Korea	47411119	3	South China Morning Post	NA	NA	NA	North Korea	39.0339	125.754
32897695	2018-06-02	Defense / Security Ministry (United States)	Government,Executive,Defense / Security Ministry	United States	Criticize or denounce	111	-2	China	NA	China	47411120	1	South China Morning Post	Beijing	NA	Beijing Shi	China	39.9075	116.397
32897694	2018-06-02	United States	NA	United States	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	China	NA	China	47411120	2	South China Morning Post	Beijing	NA	Beijing Shi	China	39.9075	116.397
32894878	2018-06-02	Other Authorities / Officials (Oman)	Government	Oman	Make statement	010	0	Russia	NA	Russian Federation	47411124	3	Interfax News Service	Moscow	NA	Moskva	Russian Federation	55.7522	37.6156
32894877	2018-06-02	Envoy (North Korea)	Executive,Government,Foreign Ministry	North Korea	Make a visit	042	1.9	Donald Trump	Government,Executive Office,Executive	United States	47411129	4	AAP Bulletins	NA	NA	NA	North Korea	39.0339	125.754
32894876	2018-06-02	Donald Trump	Government,Executive Office,Executive	United States	Host a visit	043	2.8	Envoy (North Korea)	Executive,Government,Foreign Ministry	North Korea	47411129	4	AAP Bulletins	NA	NA	NA	North Korea	39.0339	125.754
32894874	2018-06-02	James Mattis	Government,Marines,Executive,Defense / Security Ministry,Military	United States	Make statement	010	0	China	NA	China	47411130	2	AAP Bulletins	Beijing	NA	Beijing Shi	China	39.9075	116.397
32897699	2018-06-02	Israel	NA	Israel	Employ aerial weapons	195	-10	Military (Palestinian Territory, Occupied)	Military,Government	Occupied Palestinian Territory	47411190	2	Xinhua News Agency	Rafah	NA	Gaza Strip	Occupied Palestinian Territory	31.287	34.2595
32897698	2018-06-02	Militant (Palestinian Territory, Occupied)	Unidentified Forces	Occupied Palestinian Territory	fight with small arms and light weapons	193	-10	Israel	NA	Israel	47411190	4	Xinhua News Agency	NA	NA	Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
32894879	2018-06-02	Militant (Palestinian Territory, Occupied)	Unidentified Forces	Occupied Palestinian Territory	fight with artillery and tanks	194	-10	Israel	NA	Israel	47411192	3	Reuters News	Gaza	NA	Gaza Strip	Occupied Palestinian Territory	31.5	34.4667
32894884	2018-06-02	Bruno Le Maire	Industrial / Textiles / Mining Ministry,Government,Elite,Executive,Ideological,(National) Major Party,Center Right,Parties,Finance / Economy / Commerce / Trade Ministry	France	Sign formal agreement	057	8	Germany	NA	Germany	47411193	1	Reuters News	NA	NA	NA	France	48.8534	2.3486
32894885	2018-06-02	Germany	NA	Germany	Sign formal agreement	057	8	Bruno Le Maire	Industrial / Textiles / Mining Ministry,Government,Elite,Executive,Ideological,(National) Major Party,Center Right,Parties,Finance / Economy / Commerce / Trade Ministry	France	47411193	1	Reuters News	NA	NA	NA	Germany	52.5244	13.4105
32894882	2018-06-02	Emmanuel Macron	Executive,Government,Executive Office,Elite	Andorra	Express intent to meet or negotiate	036	4	Angela Merkel	Protestant,International Religious,Executive,Elite,Government,Executive Office,(National) Major Party,Ideological,Center Right,Christian,Parties	Germany	47411193	2	Reuters News	NA	NA	NA	Germany	52.5244	13.4105
32894883	2018-06-02	Angela Merkel	Protestant,International Religious,Executive,Elite,Government,Executive Office,(National) Major Party,Ideological,Center Right,Christian,Parties	Germany	Express intent to meet or negotiate	036	4	Emmanuel Macron	Executive,Government,Executive Office,Elite	Andorra	47411193	2	Reuters News	NA	NA	NA	Germany	52.5244	13.4105
32900391	2018-06-02	Hamid Raja	Dissident,Elite,Criminals / Gangs	Iraq	Make statement	010	0	Naxali	Ideological,Communist,Insurgents,Dissident	India	47411213	2	The Times of India	NA	NA	State of Tamil Nadu	India	11	78
32897700	2018-06-02	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	47411223	1	The Times of India	NA	NA	NA	India	28.6358	77.2244
32900394	2018-06-02	Citizen (India)	General Population / Civilian / Social,Social	India	Accuse	112	-2	Citizen (Switzerland)	General Population / Civilian / Social,Social	Switzerland	47411224	3	The Times of India	Hyderabad	Hyderabad	State of Andhra Pradesh	India	17.3841	78.4564
32900469	2018-06-02	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	47411225	1	The Times of India	Chennai	NA	State of Tamil Nadu	India	13.0878	80.2785
32900468	2018-06-02	Police (India)	Government,Police	India	Provide humanitarian aid	073	7.4	Citizen (India)	General Population / Civilian / Social,Social	India	47411225	6	The Times of India	Rani	NA	State of Rajasthan	India	25.3503	73.3089
32894889	2018-06-02	Citizen (India)	General Population / Civilian / Social,Social	India	Sexually assault	1821	-9	Tourist (Japan)	General Population / Civilian / Social,Social	Japan	47411229	1	The Times of India	Manali	NA	State of Himachal Pradesh	India	32.2574	77.1748
32894888	2018-06-02	Tourist (Japan)	General Population / Civilian / Social,Social	Japan	Make an appeal or request	020	3	Citizen (India)	General Population / Civilian / Social,Social	India	47411229	6	The Times of India	Dharmsala	NA	State of Himachal Pradesh	India	32.2419	76.3213
32894886	2018-06-02	Citizen (Nepal)	General Population / Civilian / Social,Social	Nepal	Use unconventional violence	180	-9	Police (Nepal)	Government,Police	Nepal	47411230	2	The Times of India	Kasauli	NA	State of Himachal Pradesh	India	30.8986	76.9659
32897657	2018-06-02	Police (India)	Government,Police	India	Investigate	090	-2	Citizen (India)	General Population / Civilian / Social,Social	India	47411234	2	The Times of India	Rajkot	NA	State of Gujarat	India	22.2916	70.7932
32897701	2018-06-02	Medical Personnel (India)	Nongovernmental Organizations / Activists,Medical / Health NGOs	India	Complain officially	114	-2	Citizen (India)	General Population / Civilian / Social,Social	India	47411236	1	The Times of India	Khambhaliya	NA	State of Gujarat	India	22.2069	69.6503
32897706	2018-06-02	Citizen (India)	General Population / Civilian / Social,Social	India	Make an appeal or request	020	3	Government (India)	Government	India	47411244	1	The Times of India	Puducherry	NA	Union Territory of Puducherry	India	11.9338	79.8298
32897707	2018-06-02	Cabinet / Council of Ministers / Advisors (India)	Government,Cabinet,Executive	India	Demand diplomatic cooperation (such as policy support)	102	-5	Citizen (India)	General Population / Civilian / Social,Social	India	47411244	1	The Times of India	Puducherry	NA	Union Territory of Puducherry	India	11.9338	79.8298
32897708	2018-06-02	Police (India)	Government,Police	India	fight with small arms and light weapons	193	-10	Citizen (India)	General Population / Civilian / Social,Social	India	47411244	1	The Times of India	Puducherry	NA	Union Territory of Puducherry	India	11.9338	79.8298
32897704	2018-06-02	Healthcare Facility (India)	Social,Medical / Health	India	Make statement	010	0	India	NA	India	47411244	2	The Times of India	NA	NA	State of Tamil Nadu	India	11	78
32897705	2018-06-02	Cabinet / Council of Ministers / Advisors (India)	Government,Cabinet,Executive	India	Make statement	010	0	Bharatiya Janata	Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	47411244	4	The Times of India	NA	NA	State of Tamil Nadu	India	11	78
32897702	2018-06-02	Agriculture / Fishing / Forestry Ministry (India)	Government,Agriculture / Fishing / Forestry Ministry,Executive	India	Make statement	010	0	Narendra Modi	International Religious,Nationalist,Elite,Hindu,Ideological,Dissident,Far Right,Parties,Radicals / Extremists / Fundamentalists,Opposition Major Party (Out Of Government),(National) Major Party	India	47411248	1	The Times of India	Patna	NA	State of Bihar	India	25.6022	85.1194
32897703	2018-06-02	India	NA	India	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Citizen (India)	General Population / Civilian / Social,Social	India	47411248	6	The Times of India	NA	NA	State of Bihar	India	25.75	85.75
32894890	2018-06-02	India	NA	India	Arrest, detain, or charge with legal action	173	-5	Men (India)	General Population / Civilian / Social,Social	India	47411254	1	The Times of India	Ghaziabad	NA	State of Uttar Pradesh	India	28.6625	77.4378
32900397	2018-06-02	Devendra Fadnavis	Government,Provincial,Local	India	Express intent to meet or negotiate	036	4	Legislature (India)	Government,Legislative / Parliamentary	India	47411257	1	The Times of India	Nagpur	Nagpur Division	State of Maharashtra	India	21.15	79.1
32900396	2018-06-02	Citizen (India)	General Population / Civilian / Social,Social	India	Make an appeal or request	020	3	Government (India)	Government	India	47411257	3	The Times of India	Nagpur	Nagpur Division	State of Maharashtra	India	21.15	79.1
32900398	2018-06-02	Shiv Sena	Parties,International Religious,Hindu,Opposition Major Party (Out Of Government),(National) Major Party	India	Reject	120	-4	Bharatiya Janata	Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	47411257	4	The Times of India	Sena, Pakistan	NA	Balochistan	Pakistan	31.0965	67.032
32897709	2018-06-02	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	47411261	3	The Times of India	Lasalgaon	NA	State of Maharashtra	India	20.1438	74.2384
32897710	2018-06-02	Shiv Sena	Parties,International Religious,Hindu,Opposition Major Party (Out Of Government),(National) Major Party	India	Threaten	130	-4.4	Citizen (India)	General Population / Civilian / Social,Social	India	47411263	6	The Times of India	Sena, Pakistan	NA	Balochistan	Pakistan	31.0965	67.032
32897714	2018-06-02	Attacker (India)	Criminals / Gangs,Dissident	India	fight with small arms and light weapons	193	-10	Businessperson (India)	Business,Social	India	47411269	1	The Times of India	Meerut	NA	State of Uttar Pradesh	India	28.9715	77.7193
32897713	2018-06-02	Businessperson (India)	Business,Social	India	Make an appeal or request	020	3	Police (India)	Government,Police	India	47411269	5	The Times of India	Partapur	NA	State of Rajasthan	India	23.5928	74.174
32897712	2018-06-02	Citizen (India)	General Population / Civilian / Social,Social	India	Demonstrate or rally	141	-6.5	Police (India)	Government,Police	India	47411280	1	The Times of India	Ludhiana	NA	State of Punjab	India	30.9002	75.8523
32897711	2018-06-02	Citizen (India)	General Population / Civilian / Social,Social	India	Accuse	112	-2	Police (India)	Government,Police	India	47411280	2	The Times of India	Ludhiana	NA	State of Punjab	India	30.9002	75.8523
32894891	2018-06-02	Central Intelligence Agency	Government,Executive,Intelligence Ministry	United States	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	47411281	1	The Times of India	Ludhiana	NA	State of Punjab	India	30.9002	75.8523
32894892	2018-06-02	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	47411282	2	The Times of India	Dheri	NA	State of Jammu and Kashmir	India	33.7708	74.0722
32894893	2018-06-02	Citizen (India)	General Population / Civilian / Social,Social	India	Use unconventional violence	180	-9	Police (India)	Government,Police	India	47411282	4	The Times of India	Dheri	NA	State of Jammu and Kashmir	India	33.7708	74.0722
32900582	2018-06-02	Police (India)	Government,Police	India	Reject	120	-4	Criminal (India)	Criminals / Gangs,Dissident	India	47411298	1	The Times of India	Thenmala	NA	State of Kerala	India	8.95	77.0667
32900583	2018-06-02	India	NA	India	Arrest, detain, or charge with legal action	173	-5	Criminal (India)	Criminals / Gangs,Dissident	India	47411298	2	The Times of India	Kottayam	NA	State of Kerala	India	11.8333	75.5667
32900581	2018-06-02	Police (India)	Government,Police	India	Make statement	010	0	Criminal (India)	Criminals / Gangs,Dissident	India	47411298	2	The Times of India	Kottayam	NA	State of Kerala	India	11.8333	75.5667
32894894	2018-06-02	Member of the Judiciary (India)	Judicial,Government	India	Demand	100	-5	Police (India)	Government,Police	India	47411304	1	The Times of India	Cochin	NA	State of Kerala	India	9.93988	76.2602
32900476	2018-06-02	Yogi Adityanath	Government,Provincial,Local	India	Make statement	010	0	Military (India)	Government,Military	India	47411305	1	The Times of India	Kairana	NA	State of Uttar Pradesh	India	29.3959	77.2056
32900477	2018-06-02	Tourist (India)	General Population / Civilian / Social,Social	India	Make an appeal or request	020	3	Other Authorities / Officials (India)	Government	India	47411306	3	The Times of India	Calcutta	NA	State of West Bengal	India	22.5626	88.363
32897716	2018-06-02	Health Ministry (India)	Health Ministry,Government,Executive	India	Use conventional military force	190	-10	India	NA	India	47411310	2	The Times of India	Sandwa	NA	State of Rajasthan	India	27.7525	74.1684
32900479	2018-06-02	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Children (India)	General Population / Civilian / Social,Social	India	47411311	1	The Times of India	Jagatpura	NA	State of Rajasthan	India	26.8377	75.8256
32900478	2018-06-02	Police (India)	Government,Police	India	Investigate	090	-2	Citizen (India)	General Population / Civilian / Social,Social	India	47411311	4	The Times of India	Jaipur	Jaipur	State of Rajasthan	India	26.9196	75.7878
32900480	2018-06-02	Hardik Patel	Nongovernmental Organizations / Activists	India	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Congress (India)	Government,Legislative / Parliamentary	India	47411315	1	The Times of India	Indore	NA	State of Madhya Pradesh	India	22.7179	75.8333
32900481	2018-06-02	Hardik Patel	Nongovernmental Organizations / Activists	India	Express intent to meet or negotiate	036	4	India	NA	India	47411315	2	The Times of India	Bhopal	NA	State of Madhya Pradesh	India	23.2547	77.4029
32900482	2018-06-02	Hardik Patel	Nongovernmental Organizations / Activists	India	Express intent to meet or negotiate	036	4	Citizen (India)	General Population / Civilian / Social,Social	India	47411315	2	The Times of India	Bhopal	NA	State of Madhya Pradesh	India	23.2547	77.4029
32897717	2018-06-02	Military (India)	Government,Military	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	47411320	1	The Times of India	Mumbai	Konkan Division	State of Maharashtra	India	19.0728	72.8826
32894895	2018-06-02	Men (India)	General Population / Civilian / Social,Social	India	Criticize or denounce	111	-2	Hindu (India)	National Religious,Hindu,International Religious,Social	India	47411321	2	The Times of India	Belgaum	NA	State of Karnataka	India	15.8521	74.5045
